meta_idx,date_accessed,Error,parent_doi,URL,citation
1,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.451773,https://doi.org/10.1594/PANGAEA.451773,"Anderson, Leif G (2006): Hydrochemistry measured on water bottle samples during ODEN cruise Beringia III (77DN2005-08). PANGAEA, https://doi.org/10.1594/PANGAEA.451773"
2,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.944268,https://doi.org/10.1594/PANGAEA.944268,"Angot, Hélène; Beck, Ivo; Jokinen, Tuija; Laurila, Tiia; Quéléver, Lauriane; Schmale, Julia (2022): Ambient air ozone mole fractions measured in the Swiss container during MOSAiC 2019/2020. PANGAEA, https://doi.org/10.1594/PANGAEA.944268"
3,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.944270,https://doi.org/10.1594/PANGAEA.944270,"Angot, Hélène; Beck, Ivo; Jokinen, Tuija; Laurila, Tiia; Quéléver, Lauriane; Schmale, Julia (2022): Ambient air sulfur dioxide mole fractions measured in the Swiss container during MOSAiC 2019/2020. PANGAEA, https://doi.org/10.1594/PANGAEA.944270"
4,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.944248,https://doi.org/10.1594/PANGAEA.944248,"Angot, Hélène; Beck, Ivo; Jokinen, Tuija; Laurila, Tiia; Quéléver, Lauriane; Schmale, Julia (2022): Carbon dioxide dry air mole fractions measured in the Swiss container during MOSAiC 2019/2020. PANGAEA, https://doi.org/10.1594/PANGAEA.944248"
5,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.944264,https://doi.org/10.1594/PANGAEA.944264,"Angot, Hélène; Beck, Ivo; Jokinen, Tuija; Laurila, Tiia; Quéléver, Lauriane; Schmale, Julia (2022): Carbon monoxide dry air mole fractions measured in the Swiss container during MOSAiC 2019/2020. PANGAEA, https://doi.org/10.1594/PANGAEA.944264"
6,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.944258,https://doi.org/10.1594/PANGAEA.944258,"Angot, Hélène; Beck, Ivo; Jokinen, Tuija; Laurila, Tiia; Quéléver, Lauriane; Schmale, Julia (2022): Methane dry air mole fractions measured in the Swiss container during MOSAiC 2019/2020. PANGAEA, https://doi.org/10.1594/PANGAEA.944258"
7,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.954232,https://doi.org/10.1594/PANGAEA.954232,"Angot, Hélène; Beck, Ivo; Jokinen, Tuija; Laurila, Tiia; Quéléver, Lauriane; Schmale, Julia (2023): Water vapor mole fractions measured in the Swiss container during MOSAiC 2019/2020. PANGAEA, https://doi.org/10.1594/PANGAEA.954232"
8,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.944272,https://doi.org/10.1594/PANGAEA.944272,"Angot, Hélène; Blomquist, Byron; Howard, Dean; Archer, Stephen; Bariteau, Ludovic; Beck, Ivo; Helmig, Detlev; Hueber, Jacques; Jacobi, Hans-Werner; Jokinen, Tuija; Lan, Xin; Laurila, Tiia; Madronich, Monica; Posman, Kevin; Quéléver, Lauriane; Schmale, Julia (2022): Carbon dioxide dry air mole fractions measured during MOSAiC 2019/2020 (merged dataset). PANGAEA, https://doi.org/10.1594/PANGAEA.944272"
9,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.944389,https://doi.org/10.1594/PANGAEA.944389,"Angot, Hélène; Blomquist, Byron; Howard, Dean; Archer, Stephen; Bariteau, Ludovic; Beck, Ivo; Boyer, Matthew; Helmig, Detlev; Hueber, Jacques; Jacobi, Hans-Werner; Jokinen, Tuija; Lan, Xin; Laurila, Tiia; Madronich, Monica; Posman, Kevin; Quéléver, Lauriane; Shupe, Matthew D; Schmale, Julia (2022): Carbon monoxide dry air mole fractions measured during MOSAiC 2019/2020 (merged dataset). PANGAEA, https://doi.org/10.1594/PANGAEA.944389"
10,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.944291,https://doi.org/10.1594/PANGAEA.944291,"Angot, Hélène; Blomquist, Byron; Howard, Dean; Archer, Stephen; Bariteau, Ludovic; Beck, Ivo; Helmig, Detlev; Hueber, Jacques; Jacobi, Hans-Werner; Jokinen, Tuija; Lan, Xin; Laurila, Tiia; Madronich, Monica; Posman, Kevin; Quéléver, Lauriane; Schmale, Julia (2022): Methane dry air mole fractions measured during MOSAiC 2019/2020 (merged dataset). PANGAEA, https://doi.org/10.1594/PANGAEA.944291"
11,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.944393,https://doi.org/10.1594/PANGAEA.944393,"Angot, Hélène; Blomquist, Byron; Howard, Dean; Archer, Stephen; Bariteau, Ludovic; Beck, Ivo; Helmig, Detlev; Hueber, Jacques; Jacobi, Hans-Werner; Jokinen, Tuija; Laurila, Tiia; Posman, Kevin; Quéléver, Lauriane; Shupe, Matthew D; Schmale, Julia; Boyer, Matthew (2022): Ozone dry air mole fractions measured during MOSAiC 2019/2020 (merged dataset). PANGAEA, https://doi.org/10.1594/PANGAEA.944393"
12,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.772441,https://doi.org/10.1594/PANGAEA.772441,"Anonymous (2001): Hydrochemistry measured on water bottle samples during cruise NP22. PANGAEA, https://doi.org/10.1594/PANGAEA.772441, In: Nikiforov, Sergey L; Colony, Roger; Timokhov, Leonid (2001): Hydrochemical Atlas of the Arctic Ocean. Arctic and Antarctic Research Institute of the Russian Federal Service for Hydrometeorology and Environmental Monitoring, International Arctic Research Center, University of Alaska, Fairbanks, St. Petersburg, PANGAEA, https://doi.org/10.1594/PANGAEA.691332"
13,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.772446,https://doi.org/10.1594/PANGAEA.772446,"Anonymous (2001): Hydrochemistry measured on water bottle samples during cruise NP27. PANGAEA, https://doi.org/10.1594/PANGAEA.772446, In: Nikiforov, Sergey L; Colony, Roger; Timokhov, Leonid (2001): Hydrochemical Atlas of the Arctic Ocean. Arctic and Antarctic Research Institute of the Russian Federal Service for Hydrometeorology and Environmental Monitoring, International Arctic Research Center, University of Alaska, Fairbanks, St. Petersburg, PANGAEA, https://doi.org/10.1594/PANGAEA.691332"
14,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57256,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
15,2023-04-03,Multiple columns with same name,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57253,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
16,2023-04-03,Multiple columns with same name,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57272,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
17,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57257,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
18,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57258,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
19,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57273,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
20,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57259,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
21,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57255,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
22,2023-04-03,Multiple columns with same name,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.55496,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
23,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.56202,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
24,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.56107,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
25,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.56106,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
26,2023-04-03,None,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.55621,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
27,2023-04-03,Multiple columns with same name,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57274,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
28,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57228,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
29,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57230,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
30,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.56108,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
31,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57260,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
32,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57275,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
33,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57277,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
34,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57276,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
35,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57278,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
36,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57261,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
37,2023-04-03,Multiple columns with same name,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57280,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
38,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57279,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
39,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57281,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
40,2023-04-03,Spatial data not in any site bbox,10.1594/PANGAEA.707363,https://doi.org/10.1594/PANGAEA.57262,"Arkhipov, Serguei M; Kotlyakov, Vladimir; Punning, Ya-M K; Zogorodnov, V; Nikolayev, V I; Zagorodnov, V S; Macheret, Yu Ya; Vaikmaye, R; Barkov, Nartsiss I; Korsun, S A; Korotkevich, V; Morev, V A; Evseyev, A V; Vostokova, T A; Andreev, Andrei A; Klementyev, Oleg L; Korotkevitch, Y S; Stiévenard, Michel; Sinkevich, S A; Samoylov, O Yu; Gordienko, F G; Korsun, A V; Tiugu, K R; Arkipov, S M (2008): Deep drilling of glaciers: Russian projects in the Arctic (1975-1995). Institute of Geography, Russian Academy of Sciences, Moscow, PANGAEA, https://doi.org/10.1594/PANGAEA.707363"
